session,date,committee,name,location,status,bills_heard,event_id
188,2013-05-15 14:00,J15,Joint Committee on Election Laws,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,30,575
188,2013-05-16 13:00,J27,Joint Committee on Transportation,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,19,610
188,2013-05-21 10:00,J22,Joint Committee on Public Safety and Homeland Security,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,14,627
188,2013-05-21 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","Wilmington Public High School, 161 Church Street, Wilmington",Completed,16,629
188,2013-05-28 10:30,J26,Joint Committee on Revenue,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,47,631
188,2013-05-28 11:00,J43,Joint Committee on Labor and Workforce Development,"A-2, 24 Beacon Street, Boston",Completed,16,535
188,2013-05-29 11:00,H32,"House Committee on Bonding, Capital Expenditures and State Assets","A-2, 24 Beacon Street, Boston",Completed,0,628
188,2013-05-29 11:00,J24,Joint Committee on Health Care Financing,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,8,625
188,2013-05-29 11:00,J25,Joint Committee on State Administration and Regulatory Oversight,"A-2, 24 Beacon Street, Boston",Completed,3,633
188,2013-05-30 10:00,J14,Joint Committee on Education,"A-2, 24 Beacon Street, Boston",Completed,21,544
188,2013-06-03 10:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","David Prouty High School, 302 Main Street, Spencer",Completed,17,626
188,2013-06-03 11:00,H32,"House Committee on Bonding, Capital Expenditures and State Assets","A-2, 24 Beacon Street, Boston",Completed,2,634
188,2013-06-03 12:30,H32,"House Committee on Bonding, Capital Expenditures and State Assets","A-2, 24 Beacon Street, Boston",Completed,2,638
188,2013-06-04 10:00,J28,Joint Committee on Housing,"A-2, 24 Beacon Street, Boston",Completed,6,569
188,2013-06-04 11:00,J10,Joint Committee on Municipalities and Regional Government,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,16,630
188,2013-06-04 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","A-2, 24 Beacon Street, Boston",Completed,17,635
188,2013-06-04 13:00,J16,Joint Committee on Public Health,"A-1 (10:00-1:00); Room 222 (1:00-3:00), 24 Beacon Street, Boston",Completed,20,605
188,2013-06-04 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,13,637
188,2013-06-05 10:00,H32,"House Committee on Bonding, Capital Expenditures and State Assets","A-2, 24 Beacon Street, Boston",Completed,0,639
188,2013-06-05 13:00,J31,Joint Committee on Veterans and Federal Affairs,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,6,644
188,2013-06-06 10:00,J14,Joint Committee on Education,"A-2, 24 Beacon Street, Boston",Completed,17,613
188,2013-06-06 10:30,J29,Joint Committee on Higher Education,"A-2, 24 Beacon Street, Boston",Completed,9,547
188,2013-06-10 11:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,23,640
188,2013-06-11 09:30,J26,Joint Committee on Revenue,"A-2, 24 Beacon Street, Boston",Completed,38,641
188,2013-06-11 10:00,J16,Joint Committee on Public Health,"A-2, 24 Beacon Street, Boston",Completed,21,607
188,2013-06-11 10:00,J43,Joint Committee on Labor and Workforce Development,"Arlington Town Hall, Auditorium, Arlington",Completed,15,536
188,2013-06-11 10:00,S48,Senate Committee on Post Audit and Oversight,"A-1 (10:00-1:00); Room 222 (1:00-3:00), 24 Beacon Street, Boston",Completed,0,657
188,2013-06-11 11:00,J30,"Joint Committee on Tourism, Arts and Cultural Development","Wilmington Public High School, 161 Church Street, Wilmington",Completed,4,623
188,2013-06-11 12:00,J18,Joint Committee on Mental Health and Substance Abuse,"Hanover High School, 287 Cedar St., Hanover",Completed,13,654
188,2013-06-11 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,17,648
188,2013-06-11 13:00,J18,Joint Committee on Mental Health and Substance Abuse,"A-2, 24 Beacon Street, Boston",Completed,11,571
188,2013-06-11 13:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Hanover High School, 287 Cedar St., Hanover",Completed,3,656
188,2013-06-11 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","Wilmington Public High School, 161 Church Street, Wilmington",Completed,14,594
188,2013-06-11 15:30,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,5,668
188,2013-06-12 10:30,H32,"House Committee on Bonding, Capital Expenditures and State Assets","A-2, 24 Beacon Street, Boston",Completed,0,655
188,2013-06-12 13:00,J11,Joint Committee on Financial Services,"A-2, 24 Beacon Street, Boston",Completed,22,645
188,2013-06-13 10:00,J14,Joint Committee on Education,"A-2, 24 Beacon Street, Boston",Completed,21,620
188,2013-06-17 14:00,H46,House Committee on Post Audit and Oversight,"A-2, 24 Beacon Street, Boston",Completed,0,676
188,2013-06-18 09:30,J26,Joint Committee on Revenue,"A-2, 24 Beacon Street, Boston",Completed,26,660
188,2013-06-18 10:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Wilmington Public High School, 161 Church Street, Wilmington",Completed,6,650
188,2013-06-18 11:00,J23,Joint Committee on Public Service,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,17,670
188,2013-06-18 12:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Wilmington Public High School, 161 Church Street, Wilmington",Completed,0,651
188,2013-06-18 13:00,J10,Joint Committee on Municipalities and Regional Government,"A-1 (10:00-1:00); Room 222 (1:00-3:00), 24 Beacon Street, Boston",Completed,34,663
188,2013-06-18 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","Wilmington Public High School, 161 Church Street, Wilmington",Completed,12,669
188,2013-06-18 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,27,672
188,2013-06-18 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,18,598
188,2013-06-18 13:00,J44,Joint Committee on Elder Affairs,"Western New England University, Blake Law Center, Moot Court Room, 1st Floor, Springfield",Completed,12,674
188,2013-06-18 15:00,H46,House Committee on Post Audit and Oversight,"Arlington Town Hall, Auditorium, Arlington",Completed,0,677
188,2013-06-19 10:30,J29,Joint Committee on Higher Education,"A-2, 24 Beacon Street, Boston",Completed,19,548
188,2013-06-19 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,45,667
188,2013-06-19 14:00,J15,Joint Committee on Election Laws,"A-2, 24 Beacon Street, Boston",Completed,27,632
188,2013-06-20 10:00,J14,Joint Committee on Education,"A-2, 24 Beacon Street, Boston",Completed,15,615
188,2013-06-20 10:00,J47,Joint Committee on Community Development and Small Businesses,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,5,647
188,2013-06-20 12:00,J14,Joint Committee on Education,"A-2, 24 Beacon Street, Boston",Completed,6,681
188,2013-06-20 13:00,J11,Joint Committee on Financial Services,"A-2, 24 Beacon Street, Boston",Completed,22,646
188,2013-06-20 13:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Arlington Town Hall, Auditorium, Arlington",Completed,12,664
188,2013-06-20 16:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Arlington Town Hall, Auditorium, Arlington",Completed,0,665
188,2013-06-25 10:00,J16,Joint Committee on Public Health,"A-2, 24 Beacon Street, Boston",Completed,20,678
188,2013-06-25 10:00,J43,Joint Committee on Labor and Workforce Development,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,25,601
188,2013-06-25 10:30,J26,Joint Committee on Revenue,"A-2, 24 Beacon Street, Boston",Completed,46,682
188,2013-06-25 13:00,J24,Joint Committee on Health Care Financing,"A-1 (10:00-1:00); Room 222 (1:00-3:00), 24 Beacon Street, Boston",Completed,17,673
188,2013-06-26 10:00,J27,Joint Committee on Transportation,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,25,652
188,2013-06-26 11:00,J12,Joint Committee on Economic Development and Emerging Technologies,"Western New England University, Blake Law Center, Moot Court Room, 1st Floor, Springfield",Completed,13,675
188,2013-06-26 11:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,19,683
188,2013-06-27 10:00,J14,Joint Committee on Education,"A-2, 24 Beacon Street, Boston",Completed,11,621
188,2013-06-27 10:00,S32,"Senate Committee on Bonding, Capital Expenditures and State Assets","TBD, 24 Beacon Street, Boston",Completed,1,711
188,2013-06-27 13:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Wilmington Public High School, 161 Church Street, Wilmington",Completed,20,686
188,2013-06-27 14:00,J22,Joint Committee on Public Safety and Homeland Security,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,7,688
188,2013-06-27 16:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Wilmington Public High School, 161 Church Street, Wilmington",Completed,0,687
188,2013-07-09 09:30,J16,Joint Committee on Public Health,"A-1 (10:00-1:00); Room 222 (1:00-3:00), 24 Beacon Street, Boston",Completed,31,679
188,2013-07-09 09:30,J26,Joint Committee on Revenue,"A-2, 24 Beacon Street, Boston",Completed,30,695
188,2013-07-09 10:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,20,661
188,2013-07-09 11:00,H32,"House Committee on Bonding, Capital Expenditures and State Assets","Wilmington Public High School, 161 Church Street, Wilmington",Completed,0,696
188,2013-07-09 13:00,J10,Joint Committee on Municipalities and Regional Government,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,26,689
188,2013-07-09 13:00,J19,Joint Committee on the Judiciary,"Arlington Town Hall, Auditorium, Arlington",Completed,210,692
188,2013-07-10 11:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,21,701
188,2013-07-10 11:00,J31,Joint Committee on Veterans and Federal Affairs,"A-2, 24 Beacon Street, Boston",Completed,5,700
188,2013-07-16 10:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,18,662
188,2013-07-16 10:00,J43,Joint Committee on Labor and Workforce Development,"Cary Hall, 1605 Massachusetts Ave, Lexington",Completed,19,537
188,2013-07-16 11:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,27,704
188,2013-07-16 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","Wilmington Public High School, 161 Church Street, Wilmington",Completed,18,691
188,2013-07-16 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,32,690
188,2013-07-16 15:30,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,6,708
188,2013-07-17 10:30,J29,Joint Committee on Higher Education,"A-2, 24 Beacon Street, Boston",Completed,9,643
188,2013-07-17 11:00,H32,"House Committee on Bonding, Capital Expenditures and State Assets","Wilmington Public High School, 161 Church Street, Wilmington",Completed,0,705
188,2013-07-18 10:00,J47,Joint Committee on Community Development and Small Businesses,"A-2, 24 Beacon Street, Boston",Completed,6,694
188,2013-07-18 10:00,S32,"Senate Committee on Bonding, Capital Expenditures and State Assets","Wilmington Public High School, 161 Church Street, Wilmington",Completed,2,709
188,2013-07-22 13:00,J28,Joint Committee on Housing,"Springfield State Office Building, 436 Dwight Street, Springfield",Completed,5,697
188,2013-07-23 10:00,H32,"House Committee on Bonding, Capital Expenditures and State Assets","Wilmington Public High School, 161 Church Street, Wilmington",Completed,0,712
188,2013-07-23 10:00,J10,Joint Committee on Municipalities and Regional Government,"A-2, 24 Beacon Street, Boston",Completed,26,706
188,2013-07-23 11:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,36,713
188,2013-07-23 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,3,666
188,2013-07-30 11:00,J24,Joint Committee on Health Care Financing,"A-2, 24 Beacon Street, Boston",Completed,25,707
188,2013-08-06 11:00,H32,"House Committee on Bonding, Capital Expenditures and State Assets","A-2, 24 Beacon Street, Boston",Completed,0,720
188,2013-08-19 10:00,S32,"Senate Committee on Bonding, Capital Expenditures and State Assets","Wilmington Public High School, 161 Church Street, Wilmington",Completed,10,725
188,2013-09-10 10:00,J16,Joint Committee on Public Health,"A-2, 24 Beacon Street, Boston",Completed,25,723
188,2013-09-10 10:00,J43,Joint Committee on Labor and Workforce Development,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,23,539
188,2013-09-10 10:30,J26,Joint Committee on Revenue,"A-2, 24 Beacon Street, Boston",Completed,45,734
188,2013-09-10 11:00,J12,Joint Committee on Economic Development and Emerging Technologies,"Western New England University, Blake Law Center, Moot Court Room, 1st Floor, Springfield",Completed,15,735
188,2013-09-10 11:00,J23,Joint Committee on Public Service,"Arlington Town Hall, Auditorium, Arlington",Completed,32,728
188,2013-09-10 11:00,J30,"Joint Committee on Tourism, Arts and Cultural Development","A-2, 24 Beacon Street, Boston",Completed,6,624
188,2013-09-10 12:00,J12,Joint Committee on Economic Development and Emerging Technologies,"Western New England University, 1215 Wilbraham Road, Springfield",Completed,0,751
188,2013-09-10 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,8,739
188,2013-09-10 13:00,J18,Joint Committee on Mental Health and Substance Abuse,"A-2, 24 Beacon Street, Boston",Completed,12,572
188,2013-09-10 13:00,J27,Joint Committee on Transportation,"Western New England University, Blake Law Center, Moot Court Room, 1st Floor, Springfield",Completed,44,731
188,2013-09-10 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,19,714
188,2013-09-11 12:30,H32,"House Committee on Bonding, Capital Expenditures and State Assets","A-2, 24 Beacon Street, Boston",Completed,1,732
188,2013-09-12 10:00,J14,Joint Committee on Education,"A-2, 24 Beacon Street, Boston",Completed,19,618
188,2013-09-13 10:00,J22,Joint Committee on Public Safety and Homeland Security,"Arlington Town Hall, Auditorium, Arlington",Completed,58,680
188,2013-09-16 10:30,J44,Joint Committee on Elder Affairs,"Wilmington Public High School, 161 Church Street, Wilmington",Completed,11,737
188,2013-09-17 11:00,J24,Joint Committee on Health Care Financing,"A-2, 24 Beacon Street, Boston",Completed,25,742
